Authors	Record Count	% of 94,965
Varela R	37	0.039
Volkov DL	37	0.039
Wang ZF	37	0.039
Werner R	37	0.039
White JC	37	0.039
Whitehouse PL	37	0.039
Wijffels S	37	0.039
Yan JG	37	0.039
Yang XF	37	0.039
Yokoyama Y	37	0.039
Zehr JP	37	0.039
Zheng W	37	0.039
Zhuang W	37	0.039
Barnes JW	36	0.038
Beutler G	36	0.038
Blain S	36	0.038
Blair JB	36	0.038
Bourassa MA	36	0.038
Carter GS	36	0.038
Claustre H	36	0.038
Collischonn W	36	0.038
Collot J	36	0.038
Darrozes J	36	0.038
Deng XL	36	0.038
Dewar WK	36	0.038
Dumas F	36	0.038
Ebbing J	36	0.038
Foltz GR	36	0.038
Galton-fenzi BK	36	0.038
Gan JP	36	0.038
Garbe-schonberg D	36	0.038
Goetz SJ	36	0.038
Gonzalez M	36	0.038
Grodsky SA	36	0.038
Haase KM	36	0.038
He XQ	36	0.038
Hodgson DA	36	0.038
Hu XG	36	0.038
Hwang PA	36	0.038
Janssen MA	36	0.038
Kench PS	36	0.038
Khan A	36	0.038
Kodaira S	36	0.038
Ladd C	36	0.038
Le Gall A	36	0.038
Li SZ	36	0.038
Liang SL	36	0.038
Lien RC	36	0.038
Liu M	36	0.038
Liu P	36	0.038
Liu QH	36	0.038
Liu XY	36	0.038
Mahadevan A	36	0.038
Majumdar TJ	36	0.038
Melack JM	36	0.038
Migliaccio M	36	0.038
Mignot J	36	0.038
Moholdt G	36	0.038
Neumann TA	36	0.038
Nicol A	36	0.038
Palm SP	36	0.038
Pinkel R	36	0.038
Quilfen Y	36	0.038
Rabatel A	36	0.038
Richards KJ	36	0.038
Saatchi S	36	0.038
Schumann GJP	36	0.038
Sen Gupta A	36	0.038
Seo KW	36	0.038
Shi L	36	0.038
Sotillo MG	36	0.038
Speer K	36	0.038
Stramma L	36	0.038
Sun C	36	0.038
Thompson L	36	0.038
Timmermans ML	36	0.038
Van Der Wal W	36	0.038
Venkatesan R	36	0.038
Xu HZ	36	0.038
Xu L	36	0.038
Yang QH	36	0.038
Yao YB	36	0.038
Yaremchuk M	36	0.038
Zhang ZJ	36	0.038
Zhang ZW	36	0.038
Zheng G	36	0.038
Alvera-azcarate A	35	0.037
Bailly JS	35	0.037
Ballabrera-poy J	35	0.037
Belonenko TV	35	0.037
Beranger K	35	0.037
Bryden HL	35	0.037
Chen F	35	0.037
Clark CD	35	0.037
Costa DP	35	0.037
Dinniman MS	35	0.037
Dzieciuch MA	35	0.037
Farrell SL	35	0.037
Feng L	35	0.037
Gogineni S	35	0.037
Gomez-gesteira M	35	0.037
Gopalakrishnan G	35	0.037
Guinehut S	35	0.037
Gula J	35	0.037
Guo HD	35	0.037
He Y	35	0.037
Heki K	35	0.037
Hellmer HH	35	0.037
Howe BM	35	0.037
Hu SJ	35	0.037
Huang BQ	35	0.037
Ichikawa K	35	0.037
Ito T	35	0.037
Jing Z	35	0.037
Ke CQ	35	0.037
Keller K	35	0.037
Kim SY	35	0.037
Kim YJ	35	0.037
Kopp H	35	0.037
Kourafalou VH	35	0.037
Krinner G	35	0.037
Lee C	35	0.037
Lee K	35	0.037
Li XH	35	0.037
Li XL	35	0.037
Liu SJ	35	0.037
Lodolo E	35	0.037
Lu J	35	0.037
Martin A	35	0.037
Martinec Z	35	0.037
Mernild SH	35	0.037
Minobe S	35	0.037
Muller M	35	0.037
Neal J	35	0.037
Nuth C	35	0.037
Pan JY	35	0.037
Park KA	35	0.037
Perosanz F	35	0.037
Poulter B	35	0.037
Ramos-perez I	35	0.037
Rogers WE	35	0.037
Ruiz J	35	0.037
Rusu L	35	0.037
Scharroo R	35	0.037
Seo H	35	0.037
Sheng YW	35	0.037
Sinha B	35	0.037
Sun B	35	0.037
Susanto RD	35	0.037
Takahashi K	35	0.037
Thomas N	35	0.037
Thomson J	35	0.037
Thomson RE	35	0.037
Thurnherr AM	35	0.037
Tourian MJ	35	0.037
Trathan PN	35	0.037
Van Meijgaard E	35	0.037
Visbeck M	35	0.037
Walsh EJ	35	0.037
Wan W	35	0.037
Wijffels SE	35	0.037
Xu YS	35	0.037
Yin BS	35	0.037
Zambianchi E	35	0.037
Zhang ZZ	35	0.037
Zhou T	35	0.037
Zlotnicki V	35	0.037
Abdalati W	34	0.036
Abe-ouchi A	34	0.036
Ballu V	34	0.036
Barnes DKA	34	0.036
Bates P	34	0.036
Beier E	34	0.036
Braun M	34	0.036
Brunini C	34	0.036
Centurioni LR	34	0.036
Chereskin TK	34	0.036
Gillet-chaulet F	34	0.036
Hagen JO	34	0.036
Hinkel J	34	0.036
Hu XM	34	0.036
Hubbard A	34	0.036
Idier D	34	0.036
Isern-fontanet J	34	0.036
Jamieson SSR	34	0.036
Jiang T	34	0.036
Johnson HL	34	0.036
Jourdain NC	34	0.036
Kessler WS	34	0.036
Kjaer KH	34	0.036
Kjeldsen KK	34	0.036
Koppers AAP	34	0.036
Krumpen T	34	0.036
Lambeck K	34	0.036
Larson KM	34	0.036
Li CF	34	0.036
Li MC	34	0.036
Longuevergne L	34	0.036
Lund B	34	0.036
Ma Q	34	0.036
Machguth H	34	0.036
Matano RP	34	0.036
Nagai T	34	0.036
Nencioli F	34	0.036
Nie S	34	0.036
Picard G	34	0.036
Pierini S	34	0.036
Portabella M	34	0.036
Roberts JL	34	0.036
Royer JY	34	0.036
Rummel R	34	0.036
Sarmiento JL	34	0.036
Schwatke C	34	0.036
Simonsen SB	34	0.036
Smith BE	34	0.036
Stabeno PJ	34	0.036
Steele M	34	0.036
Steinhage D	34	0.036
Su H	34	0.036
Takahashi T	34	0.036
Timmermann R	34	0.036
Tsamados M	34	0.036
Van Dijk AIJM	34	0.036
Van Lipzig NPM	34	0.036
Von Frese RRB	34	0.036
Wagner CA	34	0.036
Wang SY	34	0.036
Wang YP	34	0.036
Watson CS	34	0.036
Wei Y	34	0.036
Williams MJM	34	0.036
Wu B	34	0.036
Yang B	34	0.036
Yi S	34	0.036
Zhai XM	34	0.036
Zheng QN	34	0.036
Andres M	33	0.035
Antonioli F	33	0.035
Anzidei M	33	0.035
Arango HG	33	0.035
Arrigo KR	33	0.035
Astor Y	33	0.035
Boss E	33	0.035
Cannat M	33	0.035
Chafik L	33	0.035
Chen CS	33	0.035
Cochran JR	33	0.035
Conway H	33	0.035
Csatho B	33	0.035
Dixon TH	33	0.035
Escartin J	33	0.035
Estournel C	33	0.035
Farinotti D	33	0.035
Femenias P	33	0.035
Feng W	33	0.035
Flueh ER	33	0.035
Fok HS	33	0.035
Gallee H	33	0.035
Gao F	33	0.035
Gardner AS	33	0.035
Gleason CJ	33	0.035
Greve R	33	0.035
Guo QH	33	0.035
Hindmarsh RCA	33	0.035
Huber M	33	0.035
Jiang LM	33	0.035
Jo YH	33	0.035
Jouanno J	33	0.035
Jung HC	33	0.035
Jungclaus JH	33	0.035
Kaleschke L	33	0.035
Kara AB	33	0.035
Katsumata K	33	0.035
Kim TW	33	0.035
Kolodziejczyk N	33	0.035
Li JH	33	0.035
Li PL	33	0.035
Li R	33	0.035
Li RX	33	0.035
Little CM	33	0.035
Liu D	33	0.035
Liu S	33	0.035
Lu P	33	0.035
Malanotte-rizzoli P	33	0.035
Malet JP	33	0.035
Mcdonagh EL	33	0.035
Muller JP	33	0.035
Novak P	33	0.035
Nurser AJG	33	0.035
Oka E	33	0.035
Oppenheimer M	33	0.035
Pan DL	33	0.035
Pellicciotti F	33	0.035
Polovina JJ	33	0.035
Prieur L	33	0.035
Rao AD	33	0.035
Sasgen I	33	0.035
Sengupta D	33	0.035
Shi XF	33	0.035
Shinoda T	33	0.035
Singh S	33	0.035
Slangen ABA	33	0.035
Smith B	33	0.035
Sorensen LS	33	0.035
Sosnica K	33	0.035
Steffen H	33	0.035
Steigenberger P	33	0.035
Tai CK	33	0.035
Thorpe SE	33	0.035
Van Wessem JM	33	0.035
Wainer I	33	0.035
Wang ZH	33	0.035
Wilkin J	33	0.035
Yang JY	33	0.035
Yu KG	33	0.035
Zheng CW	33	0.035
Zheng Y	33	0.035
Agosta C	32	0.034
Alexander MA	32	0.034
Bates NR	32	0.034
Bierkens MFP	32	0.034
Calafat FM	32	0.034
Cao AZ	32	0.034
Carrivick JL	32	0.034
Chang YS	32	0.034
Choi J	32	0.034
Dai MH	32	0.034
Deshayes J	32	0.034
Di Baldassarre G	32	0.034
Durgadoo JV	32	0.034
Dushaw BD	32	0.034
Emery WJ	32	0.034
Floricioiu D	32	0.034
Follows MJ	32	0.034
Garcia CAE	32	0.034
Garcia-lafuente J	32	0.034
Ghosh S	32	0.034
Gordon RG	32	0.034
Gruber T	32	0.034
Hamilton GS	32	0.034
Hernandez-guerra A	32	0.034
Hill EM	32	0.034
Hirschi JJM	32	0.034
Hopkinson C	32	0.034
Hu J	32	0.034
Hubbard B	32	0.034
Iglesias G	32	0.034
Iorio L	32	0.034
Itoh S	32	0.034
Jeandel C	32	0.034
Jones C	32	0.034
Jordan TA	32	0.034
Joyce TM	32	0.034
Kemp AC	32	0.034
Kim K	32	0.034
Korres G	32	0.034
Kuroda H	32	0.034
Letelier RM	32	0.034
Li LY	32	0.034
Li N	32	0.034
Liu JJ	32	0.034
Liu ZH	32	0.034
Mu M	32	0.034
Nair TMB	32	0.034
Oguz T	32	0.034
Rebesco M	32	0.034
Rodriguez S	32	0.034
Roquet F	32	0.034
Rypina II	32	0.034
Sato M	32	0.034
Scheuchl B	32	0.034
Sharma S	32	0.034
Shen Y	32	0.034
Song H	32	0.034
Sun HP	32	0.034
Suzuki T	32	0.034
Taillandier V	32	0.034
Tang QH	32	0.034
Tang XM	32	0.034
Teague WJ	32	0.034
Thomas LN	32	0.034
Timmermann A	32	0.034
Unnikrishnan AS	32	0.034
Vergos GS	32	0.034
Von Schuckmann K	32	0.034
Wang G	32	0.034
Wang KL	32	0.034
Watson C	32	0.034
Wei H	32	0.034
Xu CY	32	0.034
Yan W	32	0.034
Yang QX	32	0.034
Yi YC	32	0.034
Zanna L	32	0.034
Zhang JA	32	0.034
Zhang YJ	32	0.034
Zhou F	32	0.034
Zhu JJ	32	0.034
Zhu Y	32	0.034
Ali JR	31	0.033
Anderson DL	31	0.033
Barnard PL	31	0.033
Bogusz J	31	0.033
Boyd PW	31	0.033
Casassa G	31	0.033
Chen ZQ	31	0.033
Christoffersen P	31	0.033
Coffin MF	31	0.033
Collilieux X	31	0.033
Colosi JA	31	0.033
Das S	31	0.033
De Mey P	31	0.033
Doglioli AM	31	0.033
Duarte CM	31	0.033
Dubert J	31	0.033
Durand G	31	0.033
Evans J	31	0.033
Fahnestock M	31	0.033
Favier V	31	0.033
Fennel K	31	0.033
Forster RR	31	0.033
Franke D	31	0.033
Freymueller JT	31	0.033
Garrison JL	31	0.033
Garzoli SL	31	0.033
Gawarkiewicz G	31	0.033
Genthon C	31	0.033
Graber HC	31	0.033
Guerriero L	31	0.033
Gutscher MA	31	0.033
Haas R	31	0.033
He YH	31	0.033
Hebert H	31	0.033
Hensley S	31	0.033
Hussmann H	31	0.033
Jiang Y	31	0.033
Johnson JT	31	0.033
Kanzow T	31	0.033
Kim HS	31	0.033
Klymak JM	31	0.033
Kulkarni AV	31	0.033
Kunze E	31	0.033
Lagerloef GSE	31	0.033
Latif M	31	0.033
Lehner S	31	0.033
Lellouche JM	31	0.033
Li SJ	31	0.033
Li XP	31	0.033
Liu YJ	31	0.033
Macias D	31	0.033
Maltrud ME	31	0.033
Martin AP	31	0.033
Martinez F	31	0.033
Martinez JM	31	0.033
Marty JC	31	0.033
Matgen P	31	0.033
Mcinnes KL	31	0.033
Meehl GA	31	0.033
Menard F	31	0.033
Mukherjee A	31	0.033
Nghiem SV	31	0.033
Nicolaus M	31	0.033
Nienow P	31	0.033
Panet I	31	0.033
Paris CB	31	0.033
Pelon J	31	0.033
Pettersson R	31	0.033
Pons X	31	0.033
Ranson KJ	31	0.033
Reigber C	31	0.033
Riser SC	31	0.033
Rodriguez-morales F	31	0.033
Savenije HHG	31	0.033
Scott RB	31	0.033
Serra N	31	0.033
Shang XD	31	0.033
Shi W	31	0.033
Srokosz M	31	0.033
Stopa JE	31	0.033
Sudre J	31	0.033
Sun M	31	0.033
Tian LD	31	0.033
Tozuka T	31	0.033
Tseng KH	31	0.033
Vihma T	31	0.033
Wagnon P	31	0.033
Waite AM	31	0.033
Waseda T	31	0.033
Wei JF	31	0.033
Wu SG	31	0.033
Xu FH	31	0.033
Yang ZQ	31	0.033
Zhang HM	31	0.033
Zhang YF	31	0.033
Abernathey R	30	0.032
Agarwal N	30	0.032
Araujo M	30	0.032
Baehr J	30	0.032
Bagherbandi M	30	0.032
Beaugrand G	30	0.032
Behrenfeld MJ	30	0.032
Bjork AA	30	0.032
Block BA	30	0.032
Bock O	30	0.032
Bos MS	30	0.032
Bruinsma S	30	0.032
Brunt KM	30	0.032
Cao L	30	0.032
Centurioni L	30	0.032
Chang L	30	0.032
Chavez FP	30	0.032
Chen JY	30	0.032
Chen T	30	0.032
Chen XL	30	0.032
Chen YL	30	0.032
Clift PD	30	0.032
D'addio S	30	0.032
Da Silva JCB	30	0.032
Dias JM	30	0.032
Fahnestock MA	30	0.032
Fiechter J	30	0.032
Fischer G	30	0.032
Fullea J	30	0.032
Ginis I	30	0.032
Grinsted A	30	0.032
Guan CL	30	0.032
Hagen SC	30	0.032
Haine TWN	30	0.032
Hall IR	30	0.032
Haller G	30	0.032
Hanawa K	30	0.032
Hattermann T	30	0.032
Hatun H	30	0.032
Hu AX	30	0.032
Ito G	30	0.032
Jung T	30	0.032
Kamenkovich I	30	0.032
Katsman CA	30	0.032
Kerr R	30	0.032
Kim JH	30	0.032
King BA	30	0.032
Kobayashi T	30	0.032
Lazar A	30	0.032
Le Vine DM	30	0.032
Lea MA	30	0.032
Legg S	30	0.032
Li YJ	30	0.032
Li YY	30	0.032
Lique C	30	0.032
Liu XM	30	0.032
Livingstone SJ	30	0.032
Lomas MW	30	0.032
Manatschal G	30	0.032
Massom RA	30	0.032
Merchant CJ	30	0.032
Miyama T	30	0.032
Murphy EJ	30	0.032
Nagler T	30	0.032
Nakano T	30	0.032
Nowicki S	30	0.032
Pan M	30	0.032
Paul A	30	0.032
Price SF	30	0.032
Radebaugh J	30	0.032
Raney RK	30	0.032
Roberts CD	30	0.032
Robertson R	30	0.032
Rossow WB	30	0.032
Rouault M	30	0.032
Sager WW	30	0.032
Schlax MG	30	0.032
Schmid C	30	0.032
Schofield O	30	0.032
Schreider AA	30	0.032
Schumann G	30	0.032
Sprlak M	30	0.032
Sugimoto S	30	0.032
Taguchi B	30	0.032
Tangdamrongsub N	30	0.032
Tolman HL	30	0.032
Van Haren H	30	0.032
Van Hinsbergen DJJ	30	0.032
Verlaan M	30	0.032
Visser P	30	0.032
Wang CH	30	0.032
Wang HZ	30	0.032
Wang WB	30	0.032
Wang WL	30	0.032
Weijer W	30	0.032
White N	30	0.032
Whittaker JM	30	0.032
Wolf J	30	0.032
Wu DX	30	0.032
Xu X	30	0.032
Zhai FG	30	0.032
Alsdorf D	29	0.031
Alvarez-fanjul E	29	0.031
Arsouze T	29	0.031
Barth JA	29	0.031
Beier C	29	0.031
Berge-nguyen M	29	0.031
Bindschadler RA	29	0.031
Boehme L	29	0.031
Boy F	29	0.031
Bracegirdle TJ	29	0.031
Budillon G	29	0.031
Buijsman MC	29	0.031
Catania GA	29	0.031
Chen CT	29	0.031
Chen D	29	0.031
Chen K	29	0.031
Cheng H	29	0.031
Clarke PJ	29	0.031
Cotte C	29	0.031
Curchitser EN	29	0.031
Davis JL	29	0.031
Decastro M	29	0.031
Decharme B	29	0.031
Dias F	29	0.031
Din AHM	29	0.031
Ding YJ	29	0.031
Eicker A	29	0.031
Engelhart SE	29	0.031
Entekhabi D	29	0.031
Faugere Y	29	0.031
Forsyth DW	29	0.031
Francis O	29	0.031
Frederikse T	29	0.031
Fukuda Y	29	0.031
Garcia A	29	0.031
Garcia-ladona E	29	0.031
Gogineni P	29	0.031
Greenbaum JS	29	0.031
Grimaldi S	29	0.031
Haak H	29	0.031
Hallberg R	29	0.031
Han H	29	0.031
He XF	29	0.031
Hemer M	29	0.031
Herzfeld UC	29	0.031
Hindell MA	29	0.031
Hormazabal S	29	0.031
Hu ZY	29	0.031
Inall ME	29	0.031
Jensen J	29	0.031
Jensen TG	29	0.031
Jimenez C	29	0.031
Karnauskas KB	29	0.031
Kato S	29	0.031
Kim SH	29	0.031
Kimball JS	29	0.031
Konig R	29	0.031
Lee SK	29	0.031
Li K	29	0.031
Li LH	29	0.031
Li ZG	29	0.031
Liu CL	29	0.031
Liu XL	29	0.031
Lu Z	29	0.031
Lukas R	29	0.031
Luo Y	29	0.031
Maia M	29	0.031
Matear RJ	29	0.031
Mayer-gurr T	29	0.031
Medley B	29	0.031
Meyer U	29	0.031
Moramarco T	29	0.031
Myneni RB	29	0.031
Naesset E	29	0.031
Nielsen K	29	0.031
O'brien JJ	29	0.031
Perez RC	29	0.031
Petihakis G	29	0.031
Phillips HE	29	0.031
Phillips RA	29	0.031
Piao SL	29	0.031
Pizarro O	29	0.031
Raj RP	29	0.031
Rayner D	29	0.031
Ritz C	29	0.031
Robinson MS	29	0.031
Sarkar A	29	0.031
Sennechael N	29	0.031
Seton M	29	0.031
Shi JC	29	0.031
Shimizu Y	29	0.031
Sieh K	29	0.031
Steig EJ	29	0.031
Studinger M	29	0.031
Sugden DE	29	0.031
Tandon A	29	0.031
Ubelmann C	29	0.031
Uchiyama Y	29	0.031
Valdimarsson H	29	0.031
Wang XJ	29	0.031
Wang ZZ	29	0.031
Wei J	29	0.031
Wigneron JP	29	0.031
Williams S	29	0.031
Wu CC	29	0.031
Xie LL	29	0.031
Yang YK	29	0.031
Yu H	29	0.031
Zhang FM	29	0.031
Zhang HY	29	0.031
Zhang JY	29	0.031
Zhou Q	29	0.031
Abshire JB	28	0.029
Ackley SF	28	0.029
Armston J	28	0.029
Awange J	28	0.029
Bjornsson H	28	0.029
Blewitt G	28	0.029
Bowie AR	28	0.029
Brocca L	28	0.029
Camus P	28	0.029
Cheng YC	28	0.029
Cornuelle B	28	0.029
Dong S	28	0.029
Drevillon M	28	0.029
Elipot S	28	0.029
Frankignoul C	28	0.029
Furue R	28	0.029
Gairola RM	28	0.029
Girishkumar MS	28	0.029
Hazen EL	28	0.029
Hill C	28	0.029
Hofmann EE	28	0.029
Hogan PJ	28	0.029
Holland MM	28	0.029
Horritt MS	28	0.029
Huang CQ	28	0.029
Huang DJ	28	0.029
Huang XD	28	0.029
Hui FM	28	0.029
Ichikawa H	28	0.029
Iovino D	28	0.029
Jiang ZL	28	0.029
Jin FF	28	0.029
Jin S	28	0.029
Jin TY	28	0.029
Jury MR	28	0.029
Karatekin O	28	0.029
Kestenare E	28	0.029
Khaki M	28	0.029
Kim HJ	28	0.029
Klinck JM	28	0.029
Korotaev GK	28	0.029
Kouketsu S	28	0.029
Kuo NJ	28	0.029
Lee HJ	28	0.029
Lei RB	28	0.029
Li JX	28	0.029
Li XC	28	0.029
Lin Y	28	0.029
Liu LL	28	0.029
Liu R	28	0.029
Ma L	28	0.029
Macgregor JA	28	0.029
Mariano AJ	28	0.029
Menard Y	28	0.029
Meng JM	28	0.029
Meyers G	28	0.029
Miller MJ	28	0.029
Moreno J	28	0.029
Moulin M	28	0.029
Moum JN	28	0.029
Nagura M	28	0.029
Neal JC	28	0.029
Nimmo F	28	0.029
Nitsche FO	28	0.029
Oerlemans J	28	0.029
Painter SC	28	0.029
Parekh A	28	0.029
Platt T	28	0.029
Pohlmann T	28	0.029
Powell BS	28	0.029
Pratt LJ	28	0.029
Richter A	28	0.029
Rietbroek R	28	0.029
Riva R	28	0.029
Rixen M	28	0.029
Rogers AD	28	0.029
Rubio A	28	0.029
Schrama EJO	28	0.029
Semmling M	28	0.029
Sevault F	28	0.029
Shen YZ	28	0.029
Simmons HL	28	0.029
Singh SC	28	0.029
Smith A	28	0.029
Stammerjohn S	28	0.029
Stewart AL	28	0.029
Suthers IM	28	0.029
Suzuki K	28	0.029
Swingedouw D	28	0.029
Tanhua T	28	0.029
Tarpanelli A	28	0.029
Thiel M	28	0.029
Tran N	28	0.029
Ummenhofer CC	28	0.029
Van De Flierdt T	28	0.029
Vieli A	28	0.029
Wang HL	28	0.029
Wang TY	28	0.029
Waterman S	28	0.029
Winsemius HC	28	0.029
Xu LJ	28	0.029
Yamamoto M	28	0.029
Yang T	28	0.029
Yeager SG	28	0.029
Yi DH	28	0.029
Yu AW	28	0.029
Zamudio L	28	0.029
Zhang LP	28	0.029
Zhang MH	28	0.029
Zhao BQ	28	0.029
Zhao YL	28	0.029
Zika JD	28	0.029
Achterberg EP	27	0.028
Aksenov Y	27	0.028
Ando K	27	0.028
Anilkumar N	27	0.028
Argus DF	27	0.028
Arnault S	27	0.028
Aucan J	27	0.028
Bamber J	27	0.028
Barnes PM	27	0.028
Barrand NE	27	0.028
Beckley LE	27	0.028
Beighley E	27	0.028
Chen CTA	27	0.028
Chen HY	27	0.028
Chen XD	27	0.028
Cogley JG	27	0.028
Cosme E	27	0.028
Coward AC	27	0.028
Dadhwal VK	27	0.028
Dahle C	27	0.028
Deconto RM	27	0.028
Delworth TL	27	0.028
Dengler M	27	0.028
Ding WW	27	0.028
Doll P	27	0.028
Drillet Y	27	0.028
Ellmann A	27	0.028
Escutia C	27	0.028
Fanjul EA	27	0.028
Ferry N	27	0.028
Fogwill CJ	27	0.028
Gagliardini O	27	0.028
Gao W	27	0.028
Gaube P	27	0.028
Gehrels WR	27	0.028
Girard-ardhuin F	27	0.028
Goes M	27	0.028
Granskog MA	27	0.028
Guo Z	27	0.028
Hall R	27	0.028
Harding DJ	27	0.028
Harmon N	27	0.028
Hasegawa T	27	0.028
Heidarzadeh M	27	0.028
Heinkelmann R	27	0.028
Henrys S	27	0.028
Hernandez-garcia E	27	0.028
Hudak AT	27	0.028
Hyder P	27	0.028
Ikeda M	27	0.028
Illig S	27	0.028
Isaksson E	27	0.028
Jacobson AR	27	0.028
Jaumann R	27	0.028
Jochum M	27	0.028
Kang H	27	0.028
Kim KY	27	0.028
Kirk RL	27	0.028
Klocker A	27	0.028
Krabill W	27	0.028
Kulessa B	27	0.028
Le Mouelic S	27	0.028
Li JS	27	0.028
Li SQ	27	0.028
Li XD	27	0.028
Loeb NG	27	0.028
Lopez C	27	0.028
Luo JJ	27	0.028
Macdonald AM	27	0.028
Machu E	27	0.028
Maussion F	27	0.028
Maximenko N	27	0.028
Mercer JA	27	0.028
Metzl N	27	0.028
Mikolajewicz U	27	0.028
Minshull TA	27	0.028
Minster JF	27	0.028
Moore GWK	27	0.028
Muller-karger F	27	0.028
Neill SP	27	0.028
O'neel S	27	0.028
Osterhus S	27	0.028
Pappenberger F	27	0.028
Parizek BR	27	0.028
Peirce C	27	0.028
Peterson WT	27	0.028
Petty AA	27	0.028
Querol J	27	0.028
Ranero CR	27	0.028
Ridley JK	27	0.028
Rosenblatt P	27	0.028
Saitoh SI	27	0.028
Samelson RM	27	0.028
Scanlon BR	27	0.028
Schneider C	27	0.028
Schulz-stellenfleth J	27	0.028
Shangguan DH	27	0.028
Shi HL	27	0.028
Su J	27	0.028
Su YJ	27	0.028
Sutherland DA	27	0.028
Swenson S	27	0.028
Tang YM	27	0.028
Thompson PR	27	0.028
Tobie G	27	0.028
Tsukamoto K	27	0.028
Umgiesser G	27	0.028
Vincent P	27	0.028
Voelker AHL	27	0.028
Ward P	27	0.028
Wdowinski S	27	0.028
Weisse R	27	0.028
Winkelmann R	27	0.028
Winton M	27	0.028
Xiao CD	27	0.028
Xu B	27	0.028
Xu JL	27	0.028
Xu TH	27	0.028
Yang D	27	0.028
Yang YZ	27	0.028
Zelensky NP	27	0.028
Zhang YS	27	0.028
Zribi M	27	0.028
Ackerman SA	26	0.027
Allison I	26	0.027
Alonso-arroyo A	26	0.027
Alvarez I	26	0.027
Aouf L	26	0.027
Ardalan AA	26	0.027
Atlas R	26	0.027
Berry DI	26	0.027
Bhaskar TVSU	26	0.027
Boebel O	26	0.027
Bookhagen B	26	0.027
Bourles B	26	0.027
Brakenridge GR	26	0.027
Brucker L	26	0.027
Burgess D	26	0.027
Canuto VM	26	0.027
Carniel S	26	0.027
Chang CH	26	0.027
Cherniawsky JY	26	0.027
Cheung KF	26	0.027
Chowdary JS	26	0.027
Cohen WB	26	0.027
Combes V	26	0.027
Crawford WR	26	0.027
Crosta X	26	0.027
D'asaro EA	26	0.027
David CH	26	0.027
Davis CH	26	0.027
Dehairs F	26	0.027
Demaria M	26	0.027
Ding L	26	0.027
Ding MH	26	0.027
Duan Z	26	0.027
Durack PJ	26	0.027
Durazo R	26	0.027
Fan L	26	0.027
Fang Y	26	0.027
Godinez VM	26	0.027
Goff JA	26	0.027
Gonzalez-pola C	26	0.027
Goossens S	26	0.027
Groh A	26	0.027
Han GJ	26	0.027
Hawley RL	26	0.027
Hays GC	26	0.027
He J	26	0.027
Hu P	26	0.027
Huang HB	26	0.027
Huang X	26	0.027
Huggel C	26	0.027
Isachsen PE	26	0.027
Isobe A	26	0.027
Jacobs G	26	0.027
Jiang HY	26	0.027
Johnson KS	26	0.027
Kerr Y	26	0.027
Killworth PD	26	0.027
Ko DS	26	0.027
Krabill WB	26	0.027
Kudryavtsev V	26	0.027
Lankhorst M	26	0.027
Lefsky MA	26	0.027
Legeais JF	26	0.027
Leroy S	26	0.027
Leuliette E	26	0.027
Lhermitte S	26	0.027
Liang X	26	0.027
Liang XF	26	0.027
Liu F	26	0.027
Liu JH	26	0.027
Liu JN	26	0.027
Luo H	26	0.027
Luo X	26	0.027
Malaska MJ	26	0.027
Martin C	26	0.027
Maslowski W	26	0.027
Masson S	26	0.027
Massonnet F	26	0.027
Mastrogiuseppe M	26	0.027
Mayer M	26	0.027
Mcgregor S	26	0.027
Menenti M	26	0.027
Miller PI	26	0.027
Molcard A	26	0.027
Morey SL	26	0.027
Mortier L	26	0.027
Muller H	26	0.027
Nagano A	26	0.027
Nastula J	26	0.027
New AL	26	0.027
Nunziata F	26	0.027
Palsson F	26	0.027
Pauwels VRN	26	0.027
Perez-brunius P	26	0.027
Poje AC	26	0.027
Polito PS	26	0.027
Prasad KVSR	26	0.027
Rahmstorf S	26	0.027
Ranasinghe R	26	0.027
Remy E	26	0.027
Rivoldini A	26	0.027
Robinson AR	26	0.027
Rosat S	26	0.027
Rowden AA	26	0.027
Ruf C	26	0.027
Ruggiero P	26	0.027
Saito T	26	0.027
Sarkar S	26	0.027
Sauter D	26	0.027
Schaeffer A	26	0.027
Schellart WP	26	0.027
Schuler TV	26	0.027
Semedo A	26	0.027
Shen XY	26	0.027
Shi YL	26	0.027
Shuman CA	26	0.027
Simms AR	26	0.027
Smith D	26	0.027
Smith GC	26	0.027
Steinberger B	26	0.027
Tang SL	26	0.027
Thomas AC	26	0.027
Thomas R	26	0.027
Tison JL	26	0.027
Titov VV	26	0.027
Tiwari VM	26	0.027
Todd RE	26	0.027
Turtle EP	26	0.027
Uehara K	26	0.027
Verkhoglyadova OP	26	0.027
Wang CS	26	0.027
Wang JJ	26	0.027
Wang SJ	26	0.027
Wang XF	26	0.027
Wang YM	26	0.027
Wiese DN	26	0.027
Woodroffe CD	26	0.027
Wu Q	26	0.027
Wu YS	26	0.027
Xu H	26	0.027
Yan QY	26	0.027
Yang P	26	0.027
Yu FJ	26	0.027
Yu JY	26	0.027
Yu T	26	0.027
Zhang YC	26	0.027
Zhang YM	26	0.027
Zhang YX	26	0.027
Zhang YY	26	0.027
Zhao C	26	0.027
Zheng L	26	0.027
Zhu SY	26	0.027
Zwinger T	26	0.027
Aboobacker VM	25	0.026
Abrantes F	25	0.026
Ahlstrom AP	25	0.026
Aiki H	25	0.026
Andreadis KM	25	0.026
